population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
0.04,0.37,0.03,0.87,0.39,0.04,0.36,0.51,0.29,0.18,0.06,1.0,0.51,0.84,0.18,0.61,0.16,0.08,0.24,0.54,0.51,0.5,0.65,0.24,0.39,0.27,0.46,0.01,0.08,0.06,0.07,0.67,0.12,0.81,0.41,0.29,0.2,0.64,0.58,0.44,0.64,0.64,0.45,0.71,0.77,0.8,0.68,0.59,0.6,0.01,0.11,0.02,0.5,0.48,0.52,0.52,0.33,0.28,0.28,0.26,0.83,0.11,0.17,0.15,0.4,0.51,0.29,0.54,0.1,0.52,0.5,0.04,0.79,0.48,0.03,0.03,0.83,0.04,0.09,0.43,0.43,0.42,0.62,0.57,0.61,0.58,0.4,0.41,0.25,0.0,0.0,0.28,0.36,0.29,0.45,0.33,0.016999999999999998,0.12599999999999997,0.9710000000000001,0.15599999999999997,0.031,0.129,0.31,0.12599999999999997,0.8220000000000001,0.8619999999999999,0.04800000000000001,0.05500000000000001,0.17099999999999999,0.08,0.023,0.514,0.22199999999999998,0.04,0.21,0.27,0.048,0.027999999999999997,0.7580000000000001,0.45,0.0,0.135,0.06
0.05,0.67,0.04,0.64,0.5,0.46,0.52,0.61,0.45,0.2,0.07,1.0,0.65,0.82,0.22,0.56,0.2,0.2,0.35,0.62,0.47,0.53,0.37,0.29,0.36,0.27,0.35,0.03,0.19,0.33,0.3,0.48,0.23,0.72,0.58,0.32,0.33,0.54,0.36,0.55,0.49,0.44,0.68,0.69,0.67,0.79,0.68,0.55,0.55,0.02,0.28,0.05,0.46,0.52,0.59,0.64,0.62,0.62,0.63,0.63,0.53,0.6,0.55,0.55,0.72,0.65,0.8,0.54,0.45,0.43,0.5,0.02,0.92,0.58,0.02,0.1,0.69,0.05,0.16,0.66,0.69,0.63,0.81,0.74,0.88,0.75,0.51,0.53,0.11,0.01,0.0,0.57,0.43,0.53,0.64,0.67,0.02,0.10500000000000001,0.97,0.13499999999999998,0.031000000000000007,0.11200000000000002,0.313,0.10500000000000001,0.6519999999999999,0.7130000000000001,0.03799999999999999,0.189,0.335,0.18,0.029000000000000005,0.6289999999999999,0.49399999999999994,0.02,0.52,0.08,0.061,0.044,0.791,0.7,0.0,0.16899999999999998,0.14
0.03,0.54,0.15,0.68,0.03,0.56,0.49,0.49,0.29,0.33,0.0,0.0,0.18,0.49,0.47,0.35,0.46,0.45,0.32,0.18,0.17,0.2,0.2,0.15,0.32,0.15,0.17,0.06,0.66,0.55,0.59,0.2,0.49,0.34,0.1,0.27,0.45,0.33,0.51,0.27,0.56,0.56,0.62,0.59,0.58,0.59,0.61,0.08,0.0,0.02,0.27,0.01,0.19,0.2,0.34,0.43,0.08,0.07,0.12,0.14,0.56,0.24,0.39,0.38,0.58,0.56,0.59,0.58,0.41,0.49,0.5,0.11,0.27,0.59,0.48,0.84,0.52,0.95,0.36,0.04,0.05,0.07,0.12,0.17,0.18,0.16,0.42,0.2,0.26,0.01,0.0,0.18,0.34,0.51,0.68,0.52,0.031000000000000007,0.23400000000000004,0.96,0.253,0.048,0.23800000000000004,0.322,0.23400000000000004,0.7470000000000001,0.7689999999999999,0.10000000000000002,0.263,0.028000000000000004,0.248,0.046,0.48500000000000004,0.20099999999999998,0.05,0.13,0.01,0.133,0.033,0.6559999999999999,0.7,0.0,0.18700000000000003,0.54
0.04,0.41,0.6,0.47,0.14,0.06,0.31,0.41,0.25,0.46,0.06,1.0,0.67,0.64,0.26,0.65,0.49,0.15,0.44,0.76,0.82,1.0,0.4,0.25,0.67,0.39,0.57,0.02,0.15,0.14,0.2,0.81,0.32,0.62,0.24,0.72,0.16,0.84,0.4,0.55,0.49,0.47,0.48,0.6,0.63,0.81,0.54,0.71,0.68,0.02,0.33,0.03,0.33,0.42,0.47,0.47,0.26,0.29,0.29,0.27,0.82,0.05,0.3,0.26,0.41,0.6,0.22,0.55,0.09,0.5,0.5,0.03,0.88,0.46,0.28,0.55,0.0,0.06,0.16,0.69,0.74,0.81,0.65,0.67,0.83,0.68,0.51,0.57,1.0,0.01,0.01,0.33,0.44,0.64,0.68,0.63,0.01,0.25,0.98,0.32,0.01,0.17,0.23,0.25,0.67,0.69,0.49,0.0,0.0,0.34,0.01,0.21,0.37,0.02,0.5,1.0,0.0,0.01,0.91,0.0,0.42,0.15,0.21
0.03,0.66,0.03,0.67,0.31,0.42,0.43,0.52,0.28,0.26,0.04,1.0,0.32,0.56,0.43,0.25,0.39,0.74,0.36,0.29,0.22,0.24,0.38,0.21,0.18,0.23,0.31,0.04,0.41,0.42,0.57,0.12,0.68,0.41,0.51,0.25,0.65,0.22,0.49,0.28,0.59,0.57,0.67,0.67,0.66,0.65,0.68,0.36,0.39,0.01,0.18,0.02,0.3,0.33,0.37,0.47,0.26,0.25,0.26,0.3,0.61,0.34,0.45,0.47,0.71,0.64,0.77,0.54,0.49,0.44,0.5,0.02,0.8,0.58,0.03,0.19,0.81,0.06,0.26,0.3,0.3,0.27,0.34,0.36,0.38,0.35,0.66,0.68,0.35,0.0,0.0,0.37,0.6,0.25,0.44,0.79,0.043000000000000003,0.288,0.9550000000000001,0.28500000000000003,0.037,0.17600000000000002,0.25400000000000006,0.288,0.808,0.8380000000000001,0.095,0.13,0.094,0.161,0.041999999999999996,0.514,0.265,0.01,0.39,0.02,0.13699999999999998,0.05600000000000001,0.601,0.4,0.0,0.27399999999999997,0.25
0.06,0.45,0.02,0.84,0.49,0.05,0.89,0.94,0.98,0.27,0.0,0.0,0.19,0.63,0.5,0.65,0.31,0.17,0.38,0.3,0.23,0.24,0.13,0.14,0.18,0.2,0.22,0.07,0.55,0.08,0.11,0.8,0.33,0.35,0.27,0.97,0.21,0.63,0.25,0.94,0.38,0.33,0.35,0.67,0.72,0.73,0.6,0.35,0.48,0.01,0.1,0.03,1.0,0.99,0.95,0.87,0.75,0.62,0.54,0.45,0.81,0.11,0.13,0.11,0.29,0.41,0.26,0.32,0.16,0.6,0.0,0.03,0.9,0.29,0.2,0.13,0.58,0.15,0.34,0.14,0.13,0.14,0.26,0.26,0.28,0.24,0.77,0.42,0.29,0.01,0.01,0.3,0.33,0.17,0.1,0.27,0.032,0.16199999999999998,0.959,0.198,0.053000000000000005,0.18200000000000002,0.38,0.16199999999999998,0.821,0.833,0.16399999999999998,0.041999999999999996,0.05500000000000001,0.14700000000000002,0.05,0.6569999999999999,0.30300000000000005,0.04,0.29,0.09,0.11300000000000002,0.039,0.748,0.5,0.0,0.153,0.09
0.03,0.48,0.01,0.99,0.03,0.01,0.31,0.39,0.23,0.36,0.04,1.0,0.51,0.71,0.31,0.81,0.42,0.09,0.53,0.48,0.41,0.39,0.22,0.52,0.26,0.52,0.45,0.01,0.06,0.23,0.24,0.31,0.15,0.68,0.63,0.34,0.39,0.41,0.22,0.31,0.23,0.23,0.47,0.86,0.87,0.86,0.71,0.75,0.75,0.0,0.04,0.0,0.04,0.05,0.08,0.09,0.01,0.01,0.01,0.01,0.95,0.02,0.15,0.17,0.52,0.58,0.23,0.83,0.04,0.24,0.5,0.01,0.94,0.78,0.1,0.3,0.48,0.01,0.08,0.21,0.18,0.15,0.41,0.39,0.42,0.39,0.38,0.36,0.47,0.0,0.0,0.07,0.88,0.76,0.62,0.87,0.015,0.24700000000000003,0.9730000000000001,0.275,0.024,0.143,0.279,0.24700000000000003,0.825,0.8979999999999999,0.06000000000000001,0.038,0.012,0.06500000000000002,0.023,0.557,0.271,0.09,0.07,0.04,0.036,0.02,0.7629999999999999,0.2,0.0,0.24,0.04
0.06,0.39,0.04,0.76,0.29,0.76,0.3,0.46,0.26,0.5,0.08,1.0,0.36,0.53,0.07,0.45,0.53,0.31,0.36,0.39,0.36,0.36,0.46,0.28,0.3,0.37,0.47,0.04,0.24,0.63,0.62,0.28,0.5,0.51,0.47,0.22,0.53,0.38,0.45,0.46,0.5,0.5,0.53,0.61,0.62,0.59,0.57,0.45,0.43,0.03,0.32,0.13,0.25,0.3,0.35,0.42,0.68,0.72,0.76,0.85,0.01,0.95,0.36,0.31,0.42,0.59,0.37,0.28,0.34,0.8,0.0,0.12,0.55,0.25,0.14,0.32,0.23,0.12,0.59,0.43,0.43,0.41,0.31,0.41,0.56,0.4,0.35,0.75,0.68,0.01,0.0,1.0,0.37,0.65,0.71,0.63,0.028000000000000004,0.23200000000000004,0.9630000000000001,0.275,0.022,0.13300000000000003,0.182,0.23200000000000004,0.734,0.833,0.06499999999999999,0.192,0.06,0.17600000000000002,0.041999999999999996,0.5640000000000001,0.438,0.01,0.78,1.0,0.047,0.04,0.757,0.3,0.0,0.22800000000000004,0.12
0.3,0.41,0.76,0.38,0.06,0.02,0.46,0.51,0.35,0.44,0.31,1.0,0.18,0.46,0.16,0.33,0.53,0.4,0.47,0.21,0.25,0.37,0.17,0.17,0.18,0.25,0.37,0.39,0.59,0.31,0.43,0.34,0.61,0.36,0.27,0.57,0.36,0.45,0.59,0.48,0.65,0.66,0.51,0.36,0.35,0.37,0.31,0.55,0.51,0.29,0.62,0.03,0.56,0.56,0.57,0.55,0.08,0.07,0.07,0.06,0.94,0.04,0.29,0.25,0.42,0.46,0.39,0.5,0.18,0.46,0.5,0.39,0.64,0.49,0.52,0.56,0.5,0.38,0.25,0.08,0.09,0.11,0.1,0.15,0.16,0.17,0.5,0.31,0.4,0.12,0.04,0.06,0.74,0.58,0.8,0.69,0.07,0.16,0.93,0.18,0.06,0.12,0.24,0.16,0.55,0.68,0.5,0.0,0.0,0.35,0.07,0.86,1.0,0.34,0.14,0.09,0.24,0.03,0.64,1.0,0.51,0.06,0.44
0.03,0.55,0.49,0.56,0.05,0.02,0.44,0.48,0.3,0.38,0.05,1.0,0.13,0.35,0.19,0.31,0.54,0.63,0.42,0.15,0.16,0.22,0.11,0.06,0.18,0.12,0.3,0.07,0.7,0.66,0.66,0.19,0.55,0.23,0.1,0.49,0.47,0.34,0.54,0.39,0.53,0.56,0.63,0.49,0.44,0.37,0.46,0.19,0.08,0.04,0.46,0.0,0.0,0.06,0.11,0.33,0.0,0.0,0.0,0.01,0.77,0.07,0.43,0.41,0.58,0.57,0.58,0.57,0.33,0.47,0.5,0.04,0.72,0.57,0.51,0.78,0.48,0.52,0.37,0.08,0.08,0.09,0.07,0.12,0.14,0.16,0.62,0.43,0.4,0.03,0.0,0.02,0.93,0.66,0.93,0.92,0.020999999999999998,0.177,0.9710000000000001,0.193,0.039999999999999994,0.181,0.34199999999999997,0.177,0.689,0.7979999999999998,0.22400000000000003,0.097,0.0,0.219,0.028999999999999998,0.5209999999999999,0.20099999999999998,0.04,0.19,0.01,0.05600000000000001,0.018,0.6599999999999999,0.4,0.0,0.11500000000000002,0.6
0.0,0.58,0.24,0.76,0.1,0.13,0.35,0.53,0.22,0.12,0.02,1.0,0.47,0.88,0.12,0.48,0.18,0.06,0.27,0.43,0.31,0.33,0.22,0.0,0.26,0.35,0.33,0.01,0.2,0.08,0.14,0.56,0.18,0.77,0.38,0.42,0.22,0.58,0.34,0.25,0.4,0.39,0.56,0.78,0.76,0.88,0.8,0.68,0.55,0.0,0.25,0.0,0.42,0.41,0.52,0.58,0.12,0.1,0.12,0.12,0.85,0.04,0.18,0.2,0.64,0.62,0.59,0.79,0.13,0.17,0.5,0.02,0.59,0.79,0.07,0.23,1.0,0.19,0.3,0.23,0.2,0.19,0.39,0.44,0.47,0.47,0.6,0.61,0.28,0.0,0.0,0.12,0.28,0.01,0.0,0.0,0.019,0.127,0.9700000000000001,0.15599999999999997,0.035,0.13999999999999999,0.347,0.127,0.8590000000000002,0.8939999999999999,0.038000000000000006,0.067,0.05600000000000001,0.073,0.027000000000000003,0.5640000000000001,0.177,0.04,0.07,0.0,0.06999999999999999,0.028000000000000004,0.755,0.45,0.0,0.13099999999999998,0.34
0.08,0.45,0.18,0.83,0.07,0.02,0.63,0.63,0.59,0.54,0.09,1.0,0.12,0.34,0.18,0.39,0.67,0.46,0.59,0.16,0.18,0.17,0.16,0.09,0.56,1.0,0.76,0.09,0.54,0.3,0.48,0.24,0.55,0.24,0.36,0.57,0.48,0.35,0.69,0.62,0.61,0.67,0.39,0.45,0.48,0.44,0.47,0.53,0.53,0.03,0.23,0.01,0.75,0.7,0.66,0.73,0.13,0.11,0.09,0.09,0.93,0.05,0.19,0.15,0.3,0.32,0.3,0.55,0.1,0.71,0.0,0.14,0.55,0.54,0.34,0.62,0.0,0.62,0.36,0.02,0.02,0.02,0.1,0.13,0.12,0.11,0.55,0.16,0.39,0.04,0.0,0.07,0.77,0.49,0.61,0.67,0.01,0.18,0.98,0.22,0.02,0.14,0.25,0.18,0.79,0.97,0.04,0.0,0.0,0.03,0.03,0.43,0.09,0.08,0.17,0.07,0.05,0.0,0.84,0.0,0.7,0.05,0.13
0.0,0.42,0.04,0.93,0.13,0.03,0.25,0.42,0.23,0.3,0.02,0.86,0.65,0.82,0.33,0.65,0.3,0.18,0.35,0.63,0.58,0.55,0.69,0.37,0.67,0.25,0.52,0.0,0.03,0.11,0.16,0.59,0.3,0.78,0.42,0.43,0.23,0.68,0.42,0.43,0.5,0.48,0.44,0.78,0.79,0.92,0.78,0.57,0.61,0.0,0.12,0.01,0.15,0.25,0.25,0.26,0.07,0.1,0.09,0.09,0.87,0.08,0.14,0.14,0.45,0.49,0.31,0.74,0.04,0.44,0.5,0.01,0.84,0.7,0.11,0.2,0.65,0.04,0.11,0.46,0.42,0.41,0.53,0.61,0.69,0.65,0.26,0.64,0.86,0.0,0.0,0.2,0.69,0.6,0.72,0.7,0.011,0.178,0.975,0.22400000000000003,0.021,0.141,0.24900000000000003,0.178,0.7650000000000001,0.8720000000000001,0.028000000000000004,0.023,0.0,0.037,0.016,0.551,0.23200000000000004,0.03,0.08,0.18,0.028000000000000004,0.018,0.817,0.2,0.0,0.16999999999999998,0.15
0.13,0.48,0.01,0.92,0.12,0.14,0.43,0.45,0.27,0.22,0.14,1.0,0.45,0.76,0.37,0.57,0.26,0.13,0.39,0.44,0.36,0.35,0.31,0.24,0.26,0.38,0.43,0.05,0.15,0.1,0.18,0.4,0.3,0.73,0.36,0.35,0.31,0.47,0.51,0.32,0.56,0.56,0.49,0.69,0.72,0.71,0.66,0.66,0.74,0.02,0.13,0.02,0.43,0.37,0.39,0.44,0.1,0.08,0.07,0.08,0.89,0.06,0.19,0.19,0.52,0.55,0.41,0.71,0.07,0.3,0.5,0.09,0.81,0.68,0.6,0.37,0.69,0.09,0.12,0.22,0.19,0.17,0.35,0.34,0.43,0.33,0.47,0.5,0.26,0.01,0.0,0.1,0.49,0.57,0.61,0.72,0.01,0.1,0.98,0.14,0.07,0.29,0.9,0.1,0.93,0.93,0.0,0.07,0.0,0.05,0.03,0.64,0.18,0.06,0.34,0.17,0.05,0.02,0.98,1.0,0.63,0.09,0.11
0.01,1.0,0.33,0.02,0.03,0.96,0.38,0.84,0.5,0.12,0.0,0.0,0.16,0.48,0.39,0.18,0.4,1.0,0.34,0.13,0.1,0.22,0.15,0.15,0.33,0.2,0.21,0.02,0.64,0.64,0.75,0.06,0.86,0.0,0.15,0.3,0.61,0.21,0.3,1.0,0.52,0.34,0.88,0.52,0.49,0.35,0.56,0.32,0.19,0.02,0.75,0.01,0.34,0.41,0.36,0.43,0.38,0.4,0.32,0.36,0.23,0.51,0.81,0.83,0.84,0.78,0.88,0.42,0.85,0.58,0.0,0.01,0.74,0.46,0.13,0.6,0.63,0.94,0.13,0.11,0.1,0.09,0.14,0.21,0.25,0.23,0.48,0.49,0.33,0.0,0.0,0.48,0.56,0.37,0.2,0.77,0.06300000000000001,0.20700000000000002,0.9410000000000001,0.215,0.073,0.184,0.37300000000000005,0.20700000000000002,0.6450000000000001,0.39899999999999997,0.17900000000000002,0.505,0.173,0.56,0.05,0.45099999999999996,0.41900000000000004,0.01,0.2,0.02,0.157,0.08900000000000001,0.671,0.4,0.0,0.22599999999999998,0.32
0.02,0.6,0.79,0.28,0.24,0.25,0.41,0.48,0.32,0.39,0.03,1.0,0.49,0.73,0.04,0.44,0.45,0.29,0.4,0.49,0.39,0.42,0.39,0.15,0.32,0.43,0.48,0.01,0.15,0.4,0.49,0.26,0.39,0.64,0.41,0.36,0.57,0.32,0.32,0.5,0.38,0.37,0.65,0.64,0.59,0.68,0.68,0.72,0.72,0.02,0.44,0.03,0.2,0.3,0.38,0.44,0.29,0.38,0.45,0.47,0.51,0.41,0.42,0.42,0.66,0.69,0.52,0.73,0.18,0.39,0.5,0.01,0.89,0.7,0.09,0.57,0.13,0.12,0.28,0.35,0.34,0.32,0.53,0.52,0.57,0.55,0.42,0.64,0.71,0.0,0.0,0.62,0.55,0.77,0.69,0.8,0.013000000000000001,0.225,0.975,0.264,0.015000000000000003,0.11500000000000002,0.16899999999999998,0.225,0.7470000000000001,0.898,0.06499999999999999,0.025,0.0,0.06200000000000001,0.019,0.49800000000000005,0.17600000000000002,0.01,0.65,0.47,0.018,0.017,0.729,0.0,0.0,0.17500000000000002,0.38
0.02,0.61,0.03,0.96,0.04,0.03,0.32,0.43,0.27,0.36,0.03,0.99,0.65,0.74,0.2,0.68,0.47,0.16,0.53,0.64,0.51,0.51,0.15,0.1,0.51,0.05,0.25,0.0,0.05,0.1,0.17,0.51,0.27,0.63,0.36,0.5,0.22,0.59,0.23,0.51,0.22,0.23,0.6,0.86,0.89,0.89,0.86,0.65,0.64,0.0,0.05,0.01,0.09,0.17,0.21,0.23,0.03,0.05,0.06,0.06,0.9,0.06,0.23,0.25,0.62,0.66,0.3,0.85,0.02,0.28,0.5,0.01,0.89,0.81,0.12,0.43,0.42,0.02,0.06,0.52,0.49,0.49,0.5,0.6,0.68,0.62,0.31,0.6,0.47,0.0,0.0,0.15,0.82,0.8,0.76,0.86,0.013000000000000001,0.181,0.974,0.229,0.02,0.14100000000000001,0.24300000000000002,0.181,0.836,0.93,0.030000000000000006,0.024,0.0,0.034999999999999996,0.016,0.5650000000000001,0.32300000000000006,0.06,0.08,0.39,0.029000000000000005,0.017,0.825,0.2,0.0,0.163,0.12
0.09,0.28,0.11,0.61,0.85,0.28,0.24,0.37,0.22,0.66,0.11,1.0,0.4,0.44,0.18,0.53,0.62,0.25,0.83,0.43,0.43,0.43,0.47,0.29,0.35,0.41,0.47,0.03,0.12,0.25,0.34,0.26,0.31,0.47,0.33,0.29,0.41,0.36,0.63,0.39,0.6,0.64,0.35,0.58,0.59,0.78,0.51,0.56,0.6,0.02,0.12,0.08,0.28,0.33,0.43,0.47,0.33,0.35,0.41,0.41,0.59,0.26,0.21,0.18,0.31,0.35,0.28,0.51,0.24,0.63,0.0,0.05,0.88,0.49,0.02,0.23,0.35,0.1,0.14,0.52,0.5,0.49,0.61,0.59,0.66,0.57,0.51,0.63,0.22,0.01,0.01,0.51,0.54,0.61,0.77,0.76,0.013000000000000001,0.15,0.976,0.187,0.024,0.12999999999999998,0.283,0.15,0.7249999999999999,0.8310000000000001,0.11400000000000002,0.08499999999999999,0.082,0.14500000000000002,0.020999999999999998,0.491,0.41000000000000003,0.04,0.43,0.52,0.032,0.026000000000000002,0.788,0.4,0.0,0.15599999999999997,0.37
0.02,0.53,0.01,0.98,0.05,0.02,0.39,0.42,0.29,0.44,0.03,0.86,0.56,0.66,0.33,0.61,0.51,0.16,0.56,0.54,0.43,0.42,0.34,0.12,0.4,0.82,0.57,0.0,0.07,0.34,0.4,0.31,0.3,0.65,0.68,0.49,0.43,0.46,0.3,0.38,0.3,0.31,0.55,0.8,0.81,0.78,0.76,0.45,0.66,0.0,0.06,0.01,0.14,0.14,0.13,0.13,0.09,0.08,0.07,0.06,0.77,0.1,0.21,0.22,0.57,0.63,0.31,0.81,0.05,0.33,0.5,0.01,0.88,0.76,0.26,0.54,0.4,0.05,0.3,0.41,0.39,0.38,0.36,0.45,0.51,0.46,0.37,0.49,0.46,0.0,0.0,0.26,0.74,0.76,0.68,0.87,0.014000000000000002,0.258,0.974,0.288,0.016,0.12200000000000003,0.192,0.258,0.8109999999999999,0.9010000000000001,0.06499999999999999,0.034,0.0,0.06500000000000002,0.021,0.5650000000000001,0.26,0.08,0.06,0.04,0.037000000000000005,0.018000000000000002,0.749,0.0,0.0,0.24500000000000002,0.08
0.01,1.0,0.0,0.98,0.03,0.04,0.69,0.56,0.31,0.2,0.02,1.0,0.33,0.7,0.65,0.42,0.41,0.3,0.51,0.28,0.12,0.11,0.0,0.15,0.24,0.24,0.28,0.01,0.21,0.05,0.22,0.32,0.33,0.54,0.45,0.56,0.5,0.39,0.23,0.33,0.2,0.22,1.0,0.9,0.91,0.89,0.82,0.36,0.39,0.0,0.05,0.0,0.45,0.48,0.44,0.47,0.04,0.04,0.03,0.03,0.94,0.04,1.0,1.0,1.0,1.0,0.92,0.79,0.33,0.24,0.5,0.0,0.94,0.77,0.82,0.62,0.67,0.2,0.3,0.13,0.12,0.11,0.22,0.2,0.24,0.23,0.37,0.54,0.25,0.0,0.0,0.04,0.82,0.69,0.8,0.77,0.019,0.253,0.9730000000000001,0.259,0.033,0.196,0.336,0.253,0.825,0.891,0.07300000000000001,0.05900000000000001,0.05600000000000001,0.09700000000000002,0.025,0.45100000000000007,0.24799999999999994,0.02,0.16,0.09,0.10500000000000001,0.019999999999999997,0.67,0.6,0.0,0.21800000000000003,0.04
0.01,0.65,0.08,0.89,0.2,0.04,0.48,0.36,0.2,0.18,0.0,0.0,0.69,0.8,0.28,0.66,0.23,0.03,0.4,0.62,0.48,0.47,0.29,0.0,0.43,0.74,0.47,0.0,0.04,0.07,0.07,0.62,0.23,0.6,0.33,0.23,0.12,0.63,0.16,0.19,0.26,0.22,0.62,0.89,0.92,0.92,0.74,0.19,0.31,0.0,0.08,0.01,0.96,0.91,0.8,0.74,0.31,0.26,0.21,0.17,0.9,0.05,0.17,0.2,0.71,0.71,0.57,0.83,0.04,0.12,0.5,0.02,0.81,0.81,0.0,0.28,0.94,0.02,0.08,0.27,0.28,0.28,0.51,0.55,0.63,0.62,0.43,0.56,0.35,0.0,0.0,0.13,0.22,0.2,0.0,0.0,0.015,0.20900000000000002,0.9730000000000001,0.21900000000000003,0.022,0.137,0.225,0.20900000000000002,0.751,0.812,0.049,0.040999999999999995,0.125,0.074,0.022000000000000002,0.48600000000000004,0.168,0.07,0.07,0.01,0.057999999999999996,0.026000000000000002,0.688,0.45,0.0,0.209,0.0
0.01,0.41,0.02,0.96,0.09,0.01,0.29,0.27,0.18,0.42,0.01,0.58,0.91,0.71,0.33,0.91,0.38,0.05,0.46,0.96,1.0,0.98,0.72,0.0,0.66,0.32,0.31,0.0,0.02,0.1,0.1,0.86,0.06,0.62,0.26,0.55,0.08,0.87,0.24,0.27,0.22,0.23,0.39,0.96,0.98,0.94,0.87,0.3,0.3,0.0,0.01,0.01,0.24,0.37,0.4,0.43,0.1,0.13,0.13,0.13,0.89,0.04,0.09,0.11,0.44,0.47,0.2,0.87,0.01,0.31,0.5,0.02,0.77,0.83,0.0,0.44,0.71,0.03,0.06,0.61,0.68,0.79,0.83,0.78,0.95,0.83,0.52,0.6,0.46,0.0,0.0,0.17,0.43,0.57,0.63,0.45,0.011,0.19,0.977,0.23399999999999999,0.019000000000000003,0.14,0.23600000000000004,0.19,0.7179999999999999,0.8240000000000001,0.04,0.023,0.0,0.046,0.014000000000000002,0.48599999999999993,0.294,0.07,0.05,0.08,0.027000000000000003,0.017,0.798,0.3,0.0,0.178,0.02
0.01,0.53,0.01,0.98,0.05,0.04,0.34,0.43,0.24,0.24,0.01,0.44,0.61,0.81,0.13,0.61,0.28,0.12,0.4,0.57,0.5,0.49,0.38,0.54,0.33,0.85,0.71,0.0,0.05,0.17,0.2,0.4,0.13,0.77,0.32,0.36,0.3,0.48,0.38,0.35,0.32,0.36,0.55,0.86,0.86,0.92,0.59,0.42,0.52,0.0,0.05,0.01,0.02,0.06,0.11,0.11,0.01,0.02,0.03,0.02,0.88,0.05,0.18,0.2,0.58,0.58,0.37,0.88,0.05,0.38,0.5,0.04,0.54,0.86,0.19,0.98,0.46,0.07,0.58,0.41,0.4,0.38,0.63,0.63,0.78,0.74,0.59,0.68,0.83,0.0,0.0,0.13,0.72,0.74,0.68,0.82,0.011,0.175,0.976,0.219,0.018000000000000002,0.12300000000000003,0.21800000000000003,0.175,0.736,0.837,0.033,0.027999999999999997,0.0,0.04,0.017,0.565,0.166,0.12,0.04,0.12,0.03,0.017,0.806,0.0,0.0,0.16500000000000004,0.03
0.35,0.48,0.13,0.71,0.3,0.07,0.41,0.54,0.32,0.08,0.35,0.98,0.53,0.86,0.39,0.89,0.1,0.3,0.32,0.53,0.5,0.53,0.36,0.19,0.31,0.43,0.47,0.14,0.18,0.09,0.14,0.43,0.4,0.75,0.04,0.42,0.22,0.52,0.71,0.45,0.7,0.72,0.54,0.63,0.66,0.65,0.66,0.48,0.53,0.1,0.27,0.09,0.38,0.45,0.53,0.54,0.16,0.16,0.17,0.16,0.84,0.09,0.27,0.24,0.5,0.55,0.47,0.43,0.22,0.52,0.5,0.61,0.49,0.42,0.45,0.54,0.77,0.2,0.32,0.24,0.25,0.26,0.47,0.49,0.62,0.46,0.4,0.54,0.18,0.18,0.08,0.17,0.2,0.3,0.46,0.28,0.05,0.08,0.94,0.11,0.05,0.08,0.26,0.08,0.77,0.83,0.11,0.05,0.49,0.15,0.06,0.71,0.0,1.0,0.01,0.14,0.32,0.09,0.88,1.0,0.62,0.16,0.36
